"iyear","multiple","success","suicide","nperps","nperpcap","nkill","nwound","nhostkid","ransomamt","ransompaid","nreleased","attacktype1_txt","targtype1_txt","natlty1_txt","weaptype1_txt","weapsubtype1_txt","region_txt","gname"
2010,0,1,0,10,0,7,0,0,0,0,0,"Armed Assault","Government (General)","India","Firearms","Unknown Gun Type","South Asia","Communist Party of India - Maoist (CPI-Maoist)"
2010,0,1,0,4,0,1,0,0,0,0,0,"Armed Assault","Government (General)","India","Firearms","Unknown Gun Type","South Asia","Communist Party of India - Maoist (CPI-Maoist)"
2010,0,1,0,4,0,1,0,0,0,0,0,"Unknown","Business","Bangladesh","Unknown","Unknown","South Asia","Taliban"
2010,0,1,1,2,0,9,14,0,0,0,0,"Bombing/Explosion","Military","Afghanistan","Explosives/Bombs/Dynamite","Suicide (carried bodily by human being)","South Asia","Other"
2010,0,1,0,4,0,0,1,0,0,0,0,"Armed Assault","Government (General)","Afghanistan","Firearms","Unknown Gun Type","South Asia","Taliban"
2010,0,1,0,4,0,0,0,0,0,0,0,"Bombing/Explosion","Transportation","India","Explosives/Bombs/Dynamite","Land Mine","South Asia","Communist Party of India - Maoist (CPI-Maoist)"
2010,0,1,0,20,0,1,0,0,0,0,0,"Assassination","Educational Institution","India","Firearms","Unknown Gun Type","South Asia","Communist Party of India - Maoist (CPI-Maoist)"
2010,0,1,0,4,0,1,0,0,0,0,0,"Facility/Infrastructure Attack","Private Citizens & Property","India","Incendiary","Arson/Fire","South Asia","Communist Party of India - Maoist (CPI-Maoist)"
2010,0,0,0,4,0,0,0,0,0,0,0,"Bombing/Explosion","Police","India","Explosives/Bombs/Dynamite","Land Mine","South Asia","Communist Party of India - Maoist (CPI-Maoist)"
2010,0,0,0,4,0,0,0,0,0,0,0,"Assassination","Government (General)","Afghanistan","Explosives/Bombs/Dynamite","Remote Trigger","South Asia","Taliban"
2010,0,1,0,10,0,1,0,0,0,0,0,"Armed Assault","Educational Institution","India","Melee","Knife or Other Sharp Object","South Asia","Communist Party of India - Maoist (CPI-Maoist)"
2010,0,0,0,4,0,1,6,0,0,0,0,"Assassination","Police","India","Explosives/Bombs/Dynamite","Land Mine","South Asia","Communist Party of India - Maoist (CPI-Maoist)"
2010,0,1,0,4,0,0,0,0,0,0,0,"Facility/Infrastructure Attack","Government (General)","India","Incendiary","Arson/Fire","South Asia","Communist Party of India - Maoist (CPI-Maoist)"
2010,1,1,0,40,0,0,0,0,0,0,0,"Facility/Infrastructure Attack","Business","India","Incendiary","Arson/Fire","South Asia","Communist Party of India - Maoist (CPI-Maoist)"
2010,1,1,0,40,0,0,0,0,0,0,0,"Facility/Infrastructure Attack","Telecommunication","India","Incendiary","Arson/Fire","South Asia","Communist Party of India - Maoist (CPI-Maoist)"
2010,0,1,0,4,0,0,0,0,0,0,0,"Bombing/Explosion","Unknown","India","Explosives/Bombs/Dynamite","Other Explosive Type","South Asia","Communist Party of India - Maoist (CPI-Maoist)"
2010,0,1,0,4,0,0,0,0,0,0,0,"Bombing/Explosion","Transportation","India","Explosives/Bombs/Dynamite","Unknown Explosive Type","South Asia","Communist Party of India - Maoist (CPI-Maoist)"
2010,0,1,0,4,0,0,0,0,0,0,0,"Facility/Infrastructure Attack","Government (General)","India","Incendiary","Arson/Fire","South Asia","Communist Party of India - Maoist (CPI-Maoist)"
2010,0,1,0,4,0,1,3,0,0,0,0,"Bombing/Explosion","Police","India","Explosives/Bombs/Dynamite","Other Explosive Type","South Asia","Communist Party of India - Maoist (CPI-Maoist)"
2010,0,1,0,4,0,1,0,0,0,0,0,"Armed Assault","Private Citizens & Property","India","Firearms","Unknown Gun Type","South Asia","Communist Party of India - Maoist (CPI-Maoist)"
2010,1,1,0,4,0,1,0,0,0,0,0,"Unknown","Government (General)","India","Unknown","Unknown","South Asia","Communist Party of India - Maoist (CPI-Maoist)"
2010,0,1,0,4,0,1,0,0,0,0,0,"Armed Assault","Government (General)","India","Melee","Knife or Other Sharp Object","South Asia","Communist Party of India - Maoist (CPI-Maoist)"
2010,0,1,0,4,0,1,0,0,0,0,0,"Armed Assault","Private Citizens & Property","India","Melee","Knife or Other Sharp Object","South Asia","Communist Party of India - Maoist (CPI-Maoist)"
2010,1,1,0,4,0,1,0,0,0,0,0,"Unknown","Government (General)","India","Unknown","Unknown","South Asia","Communist Party of India - Maoist (CPI-Maoist)"
